timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1519734040365252,0,-1,-1,-2,-1,-1,-1,-2
1519734040380292,-1,-2,0,-1,1,-1,-1,0
1519734040380292,-2,0,-1,-1,-1,-1,1,1
1519734040388313,-1,-1,0,-2,-1,-1,-2,-2
1519734040388313,0,-1,-1,1,-2,0,0,-1
1519734040395331,0,1,0,-1,-1,1,0,0
1519734040395331,0,0,0,-2,-2,-2,1,0
1519734040403354,-2,-1,-1,-1,0,0,2,4
1519734040403354,-2,-1,-2,-1,0,-2,-5,-10
1519734040418394,1,-1,-2,-1,-1,-1,-2,3
1519734040418394,-1,-1,0,-1,-1,-2,0,1
1519734040425412,-2,-1,0,-2,-2,-1,-3,-4
1519734040425412,0,0,-1,0,-1,0,0,1
1519734040440452,-2,-1,-1,-1,-2,-1,0,0
1519734040440452,0,-2,-1,0,-1,-2,0,-3
1519734040448473,-2,0,-2,0,-1,-2,-1,-1
1519734040448473,-1,1,-1,0,-1,-2,-2,0
1519734040455492,-1,-1,-1,0,0,-1,-3,-2
1519734040455492,-1,-1,-2,1,0,1,-1,1
1519734040462511,0,-1,-2,-1,-1,1,-1,-4
1519734040462511,-1,-1,0,-3,-2,-3,-3,1
1519734040477551,-1,-1,-1,-1,-2,1,1,0
1519734040477551,-1,0,-2,-1,-2,0,0,1
1519734040485572,0,-1,-1,-2,0,1,-1,-3
1519734040485572,0,-1,-2,-1,-1,1,-1,0
1519734040500612,-2,-1,0,-2,0,-1,-1,-2
1519734040500612,-1,0,-1,0,0,-2,-2,-1
1519734040507630,0,-1,-1,0,-1,-1,-1,0
1519734040507630,-2,-1,-1,-1,-2,-1,0,-1
1519734040515653,-3,-1,-1,0,0,-1,1,2
1519734040515653,-1,-1,-2,-2,-1,0,-1,-4
1519734040522671,0,1,-3,-2,-1,-2,-3,4
1519734040522671,-1,0,-1,0,-1,0,0,0
1519734040537711,-2,0,0,0,0,-2,-2,-3
1519734040537711,-2,-3,-1,-2,-1,-1,0,-1
1519734040545732,0,-1,-1,-2,-2,-1,-1,-3
1519734040545732,0,-2,-1,-1,1,-2,0,-1
1519734040560772,0,-2,-3,-1,0,-1,0,2
1519734040560772,0,-1,-1,-2,-2,-1,-3,0
1519734040567791,-1,-2,-1,-1,-1,-1,0,-2
1519734040567791,-2,-1,0,-2,-1,-1,-1,0
1519734040575812,1,0,-2,-2,0,-1,-1,-1
1519734040575812,0,-1,0,-1,-2,0,-1,-2
1519734040582830,-2,0,-1,0,0,-2,-2,-2
1519734040582830,-1,-2,-1,1,-1,0,0,-1
1519734040597881,-1,-1,-1,-1,-1,-2,-1,0
1519734040597881,-1,-1,-1,0,0,-1,0,-2
1519734040605892,-1,-2,-2,-1,0,0,-1,-2
1519734040605892,0,-1,-1,-1,0,-3,-2,-4
1519734040620931,-2,0,-1,0,-3,-1,-1,-4
1519734040620931,2,0,-1,-1,-1,-1,3,8
1519734040627951,-2,0,1,-1,0,0,-3,-10
1519734040627951,0,-1,-1,-1,-1,-1,0,2
1519734040634969,0,-1,-2,0,-2,-1,-1,-1
1519734040634969,-2,0,-1,0,0,0,-1,-2
1519734040642991,0,-1,-1,-1,0,-1,1,1
1519734040642991,-1,-2,-1,-2,-2,0,-3,-1
1519734040658031,1,0,0,0,-1,0,-3,-1
1519734040658031,1,-2,1,-1,-1,-2,-1,-2
1519734040665049,-1,-1,-1,-2,0,-2,1,2
1519734040665049,-1,0,-2,-1,-1,-2,-2,-3
1519734040680089,-1,-2,-3,-2,-1,0,-2,0
1519734040680089,0,-1,-1,-1,0,0,0,-2
1519734040688111,-1,0,1,0,-2,-1,0,-2
1519734040688111,0,-1,0,-1,-1,0,1,2
1519734040695129,-1,-1,-1,-2,-1,0,-1,-1
1519734040695129,-2,-1,-2,0,0,-2,-2,-2
1519734040703150,-3,-3,-2,0,-2,-2,-3,-3
1519734040703150,0,0,-1,-2,-1,-1,0,-1
1519734040718191,3,-1,0,-1,-3,0,-2,1
1519734040718191,0,-1,-2,-1,-1,1,-1,-2
1519734040725209,-1,0,-1,-1,-3,0,0,2
1519734040725209,-2,-1,-1,1,-2,-1,-2,-1
1519734040740249,-1,-2,0,-2,0,-1,-1,-1
1519734040740249,-1,-3,0,-2,-1,-2,-1,-1
1519734040748274,0,-1,-2,-2,0,-2,-1,-1
1519734040748274,-2,-1,-3,-2,0,-1,1,-2
1519734040755289,0,-2,-2,-1,-2,-1,-1,0
1519734040755289,-3,0,-2,0,0,-1,-3,0
1519734040763310,0,-3,-1,-1,0,0,-1,0
1519734040763310,-2,-1,0,-1,0,-3,-2,0
1519734040778350,-1,-2,-2,-1,-1,0,-1,1
1519734040778350,-1,-2,0,-1,-3,-1,-2,-3
1519734040785369,-1,0,-1,-1,0,0,0,1
1519734040785369,-1,-2,-2,0,-1,-1,-2,-1
1519734040800409,-1,-1,0,-1,1,0,0,1
1519734040800409,-3,0,-1,-2,-2,0,-1,-1
1519734040808431,-1,0,-1,0,0,-1,-1,-3
1519734040808431,-1,-3,-1,-2,-1,0,0,0
1519734040815449,0,-1,1,-1,-2,-1,0,-5
1519734040815449,-1,1,-2,-1,1,1,0,0
1519734040822468,-1,0,-2,-3,-2,0,-1,-1
1519734040822468,-1,1,-1,-1,0,-1,0,0
1519734040838517,-3,1,-2,-1,0,-3,-1,-1
1519734040838517,-3,1,1,-2,-2,-1,0,-4
1519734040845529,-2,-3,-2,-1,-1,-2,-2,0
1519734040845529,0,-1,-2,-1,-2,0,-2,0
1519734040860569,0,-2,-1,-1,0,1,-2,0
1519734040860569,1,1,-3,-2,-2,-1,-3,-2
1519734040867588,-1,-1,0,-1,0,0,1,-2
1519734040867588,-1,0,-1,0,-1,0,0,1
1519734040875615,-3,-1,-1,-1,0,-1,1,5
1519734040875615,-2,-2,-2,0,-1,-2,-1,-9
1519734040882628,1,-1,0,-2,-3,-1,-2,2
1519734040882628,1,-2,-2,-2,-1,-3,1,1
1519734040897678,0,0,-1,-1,0,-2,-5,-5
1519734040897678,-1,-1,-1,-1,-1,-2,-1,2
1519734040905689,-1,0,-2,-2,0,-1,0,0
1519734040905689,-2,-2,0,-1,-1,0,0,-3
1519734040920729,-3,0,0,0,0,-1,2,0
1519734040920729,-1,-1,0,-3,0,-1,-1,1
1519734040927747,-1,0,-2,0,-1,-3,-1,-3
1519734040927747,0,0,0,0,-2,-1,1,0
1519734040935768,1,-1,-2,1,-1,0,0,3
1519734040935768,-1,-1,-1,0,-2,-1,-4,1
1519734040942787,-2,-4,1,-2,-1,-1,-1,-1
1519734040942787,-2,0,-1,-2,-1,0,-4,-3
1519734040957827,-2,-1,-1,-1,-3,-2,0,-3
1519734040957827,0,-3,-2,2,1,0,0,1
1519734040965849,-2,-1,-1,0,-1,-1,-1,-1
1519734040965849,-3,-3,-1,1,-2,0,-1,-1
1519734040980888,-1,0,0,-1,-1,0,4,2
1519734040980888,-1,-2,-1,-1,-1,-2,-4,-4
1519734040987908,-2,-1,-2,0,-1,-3,-2,-2
1519734040987908,-2,0,-1,-3,1,-2,-1,-1
1519734040995928,-1,-1,-1,-1,-1,-2,-1,0
1519734040995928,0,-2,1,0,-2,-1,2,2
1519734041002947,0,0,-2,0,-1,-2,-1,-1
1519734041002947,0,-1,-1,-3,-3,-2,-2,-1
1519734041017987,0,-2,-1,-1,-1,-1,-1,-5
1519734041017987,-3,-1,1,-2,-1,-2,0,1
1519734041025007,-1,-1,-1,-1,0,0,-1,0
1519734041025007,0,-1,-1,0,0,1,1,-1
1519734041040047,-1,0,-1,-1,-2,-1,-1,-1
1519734041040047,-1,-1,-1,-2,-1,-2,-3,-2
1519734041048067,-2,-2,0,-1,-1,-1,-1,2
1519734041048067,-2,0,-1,-1,0,-1,-1,-2
1519734041055087,-1,0,-1,0,-1,-2,-3,-4
1519734041055087,0,-1,0,0,-2,-2,-2,1
1519734041063108,-2,0,-1,-1,-2,-1,-1,0
1519734041063108,-1,0,0,0,-1,-1,0,0
1519734041078147,0,-3,-2,0,0,-1,-1,-1
1519734041078147,0,0,-1,-1,1,-1,-3,-5
1519734041085166,0,-1,-1,-2,-2,-2,-1,2
1519734041085166,0,-1,-2,-1,-2,0,0,-4
1519734041100206,-1,-1,0,-2,0,0,-1,1
1519734041100206,0,-2,-1,-1,1,0,2,4
1519734041108229,1,-2,-3,-1,-1,1,-1,-2
1519734041108229,-1,-1,-1,-2,-1,1,-1,1
1519734041115247,0,-2,0,0,-1,0,-1,-3
1519734041115247,-3,0,-1,0,-1,-2,-1,-1
1519734041123267,0,0,0,-1,0,0,0,-2
1519734041123267,-1,-1,-1,-1,-1,-2,0,1
1519734041138308,-2,-1,-1,-3,0,-2,-2,-2
1519734041138308,1,-1,-1,-2,-2,-2,0,0
1519734041145327,-1,0,-1,-2,0,-2,0,0
1519734041145327,0,0,0,0,1,-2,-2,-2
1519734041160366,-1,-2,-1,0,-1,-2,-1,0
1519734041160366,-1,-2,-2,-1,0,0,-1,-2
1519734041168387,0,-1,-1,-1,-2,-1,3,3
1519734041168387,1,-1,-1,0,-1,-2,-3,-6
1519734041175406,-2,-2,-1,1,-2,-1,-3,-1
1519734041175406,-1,0,-1,-1,0,-2,1,-1
1519734041183427,-1,-2,-1,-2,-2,0,-2,-2
1519734041183427,-1,-2,0,-1,-2,0,1,4
1519734041205487,0,0,-2,-2,-1,-2,-1,2
1519734041205487,-2,-1,-1,0,-1,1,-1,-3
1519734041213508,-1,1,1,1,-1,-2,-2,-1
1519734041213508,0,1,-1,0,-3,-1,-2,-1
1519734041227547,0,-1,-1,-2,0,-1,-2,-2
1519734041227547,-1,-1,-1,0,-1,0,0,2
1519734041235567,-2,-1,-2,-1,0,0,-1,-2
1519734041235567,-1,-2,-1,-2,0,0,-2,-1
1519734041242585,-1,-1,-1,0,-2,0,-2,-2
1519734041242585,0,1,-2,-1,-1,0,1,-1
1519734041250607,0,0,-2,0,-1,-1,-2,-3
1519734041250607,1,0,-1,0,-1,0,-2,0
1519734041257625,-2,-2,-2,0,-3,0,3,2
1519734041257625,0,1,0,-2,-2,-1,-2,-5
1519734041265647,0,-2,-3,-2,-4,-1,-3,1
1519734041265647,-2,-2,-1,-1,0,-2,-1,-3
1519734041280687,-1,1,-1,-1,0,-1,1,-2
1519734041280687,-1,0,-1,0,0,-2,1,0
1519734041287706,-2,-1,-1,-1,0,-1,1,-2
1519734041287706,-2,-2,-1,-1,0,-1,0,-2
1519734041295728,0,-1,-1,0,-1,0,1,1
1519734041295728,-1,-1,-1,0,-2,1,-5,-1
1519734041302746,1,0,-2,-2,0,0,-2,0
1519734041302746,-1,-1,0,-2,-2,-1,0,0
1519734041317785,-1,-1,-1,-2,-1,-1,-1,-3
1519734041317785,-2,-2,0,-2,0,0,-2,-1
1519734041325807,0,-1,0,0,-1,-1,-1,-1
1519734041325807,0,-1,-1,-1,-1,0,0,-2
1519734041340846,-2,0,-1,-1,-1,-1,-1,-1
1519734041340846,0,-2,-2,-1,-2,-1,1,-3
1519734041347865,-1,-1,-1,-1,-1,-1,-1,1
1519734041347865,-1,0,-1,-1,1,-2,-3,-1
1519734041355887,0,-2,-1,-1,0,0,-1,-3
1519734041355887,-1,-1,-2,-1,-1,-2,-1,2
1519734041362905,-4,-2,0,-1,-1,-1,0,-4
1519734041362905,-1,-3,-1,1,-2,0,-2,-1
1519734041377946,2,0,-1,-1,-1,-2,-1,0
1519734041377946,-1,-1,0,1,-2,-2,0,0
1519734041385966,1,-2,0,-1,-2,-1,-2,-2
1519734041385966,-1,0,-2,-1,-1,-1,1,1
1519734041400004,-2,0,-1,-1,0,0,-4,-2
1519734041400004,0,-2,-1,-1,-2,0,0,0
1519734041408025,1,0,0,-1,-1,-2,-1,-2
1519734041408025,-4,-3,-1,-1,-1,0,-1,-2
1519734041415044,0,-1,-1,0,1,-1,1,2
1519734041415044,-1,-2,-1,-1,2,0,0,-1
1519734041423066,-1,1,1,-1,-1,1,0,-1
1519734041423066,-2,1,-2,0,-1,0,-1,-2
1519734041438104,1,-1,0,-2,-2,-2,-1,-3
1519734041438104,0,0,-2,-2,-2,0,-2,-2
1519734041445123,-1,-2,-4,-1,-2,-1,-1,-1
1519734041445123,-1,-1,0,1,-1,-1,1,3
1519734041460164,-5,-2,-1,-1,-3,0,-3,-7
1519734041460164,0,-1,0,-2,-2,-1,-2,3
1519734041468184,-1,-2,-3,-1,-1,-1,0,-2
1519734041468184,0,-1,0,-2,-1,-2,0,2
1519734041475203,-1,-1,-1,-1,0,0,1,1
1519734041475203,-2,-4,0,0,0,-1,0,-1
1519734041483225,-1,-2,-2,0,1,-1,-2,-1
1519734041483225,-2,-3,-1,-1,-2,1,0,-3
1519734041498265,-1,0,-2,1,-2,-1,0,1
1519734041498265,0,0,-1,-1,0,0,-1,0
1519734041505284,-2,-1,-1,0,-4,-2,-2,2
1519734041505284,0,-1,-1,-4,0,-2,-2,1
1519734041520324,0,-2,0,-3,0,0,-3,-1
1519734041520324,-2,-1,-2,-1,-1,0,-1,0
1519734041528345,1,-1,1,-1,0,0,2,3
1519734041528345,-1,0,0,-1,1,-1,-3,-11
1519734041535364,-1,-1,0,-1,-1,0,-1,1
1519734041535364,0,-2,-2,-2,-1,-2,-1,1
1519734041543386,-1,-1,0,1,-2,-1,-1,-2
1519734041543386,-1,0,-2,-1,-1,-1,0,1
1519734041558426,1,-2,-2,-2,-2,-3,-1,-1
1519734041558426,-2,-2,-2,-1,0,-2,-1,-3
1519734041565443,-1,-1,-2,-2,0,-1,2,3
1519734041565443,-1,0,-1,-1,-2,-1,-3,-3
1519734041580483,1,1,-2,-2,-3,-1,0,0
1519734041580483,-1,-1,1,0,-2,0,4,6
1519734041587503,-2,-1,0,0,-1,-1,-8,-13
1519734041587503,0,-1,-1,1,-1,-1,-2,1
1519734041595524,-2,-1,-1,0,-1,1,-2,-2
1519734041595524,-2,-2,0,-1,-1,-3,0,0
1519734041602542,-1,-1,-2,0,0,1,1,-1
1519734041602542,-1,-3,-1,0,1,-1,0,0
1519734041617583,0,1,0,-2,0,0,-1,-1
1519734041617583,-2,-1,0,-1,0,-2,-1,0
1519734041625604,-2,-4,0,0,-1,-2,1,-1
1519734041625604,0,0,0,-2,0,-1,-3,-2
1519734041640644,-1,-1,-1,-1,0,0,-1,0
1519734041640644,-1,-2,-1,0,-2,-1,-3,-1
1519734041647675,-1,1,-1,-1,-1,-1,0,1
1519734041647675,-1,-2,-1,-1,-1,-3,-1,1
1519734041655683,-1,-4,-1,-2,0,0,2,-1
1519734041655683,-3,-1,-2,-2,-3,-1,-6,-9
1519734041662703,-1,-2,-2,-1,-1,0,-2,1
1519734041662703,0,-1,0,-1,0,-1,2,1
1519734041677742,-1,-1,-1,-1,-1,-3,-1,-1
1519734041677742,-1,-2,-1,-1,1,-1,1,0
1519734041685764,-2,-1,-1,-1,0,-1,-1,-1
1519734041685764,0,-1,-2,-2,-2,-2,0,1
1519734041700804,-1,0,0,1,1,-1,-4,0
1519734041700804,1,-2,-2,-1,-1,0,-1,-3
1519734041707822,-3,-2,-1,-1,-1,0,-1,-4
1519734041707822,-1,1,-1,-1,-1,0,-2,2
1519734041715844,-1,1,-2,-2,1,-2,0,-1
1519734041715844,0,0,-1,0,-2,0,1,6
1519734041722863,1,-1,0,-2,0,0,-3,-11
1519734041722863,-2,-2,-2,-2,-1,0,-2,0
1519734041737902,0,-3,-1,-2,-3,-1,0,-2
1519734041737902,-1,-1,-2,-2,-1,-1,2,0
1519734041745923,-2,2,0,0,-1,-2,1,2
1519734041745923,-1,0,-2,-2,0,0,-1,0
1519734041760963,-2,-2,-2,-1,-1,-2,0,-2
1519734041760963,0,-1,0,-1,1,0,-2,-2
1519734041767982,0,0,-1,-2,-1,0,0,3
1519734041767982,-1,0,-1,-1,-2,1,0,-1
1519734041775002,0,1,-3,-1,0,-1,0,-5
1519734041775002,1,0,-2,-2,-2,-2,-4,1
1519734041783053,-2,-3,-2,-2,-2,-3,0,0
1519734041783053,-1,0,-1,-1,-1,-1,0,0
1519734041798064,-1,-2,1,0,-1,-2,-1,1
1519734041798064,-1,1,0,0,-1,-1,-3,-6
1519734041805081,0,-3,0,-1,-1,-1,-4,-2
1519734041805081,-2,-1,-1,-1,0,-1,1,2
1519734041820121,0,0,-1,-2,0,-2,-2,-3
1519734041820121,-3,-1,0,-3,-2,0,0,-2
1519734041828143,1,0,-1,-2,0,0,-1,4
1519734041828143,-2,-1,-1,-1,-1,0,-2,-5
1519734041835161,0,-2,-1,-1,-1,1,2,4
1519734041835161,-2,-1,-3,0,-1,-2,-9,-7
1519734041843182,-2,-4,-2,-1,-3,-1,3,2
1519734041843182,1,-1,0,-1,0,-1,-2,-3
1519734041858224,0,-1,-3,0,-2,-1,2,2
1519734041858224,-1,-1,-2,0,1,0,0,2
1519734041865241,-1,-1,-1,-1,0,0,-1,-2
1519734041865241,-3,-1,-1,0,-2,0,-2,-1
1519734041880281,0,0,1,0,-1,1,-3,-2
1519734041880281,-2,1,-2,-2,0,-2,3,0
1519734041888303,0,0,-1,-1,0,1,0,-1
1519734041888303,-2,-2,-1,-2,-2,-1,1,0
1519734041895320,2,-1,-1,-1,1,-2,0,0
1519734041895320,0,0,0,-1,-1,-2,1,1
1519734041903343,-2,-1,0,-1,0,-2,-2,-1
1519734041903343,0,-1,0,1,0,-1,2,3
1519734041918382,-4,-2,-2,-1,-1,0,-5,-11
1519734041918382,0,-2,1,-1,0,-2,3,1
1519734041925401,1,0,1,-1,-1,0,-1,-2
1519734041925401,-1,-2,-2,-1,0,0,-1,-1
1519734041940440,-3,-1,0,-1,-1,-1,-1,-1
1519734041940440,1,0,-1,-1,-2,1,2,2
1519734041947460,-1,-1,-1,0,0,-3,-3,-2
1519734041947460,-2,-1,-2,-1,-3,0,-2,-3
1519734041955481,-2,0,0,-1,-1,2,1,1
1519734041955481,-3,-1,-2,-1,-1,0,-2,-3
1519734041962500,-3,-1,0,-1,-1,0,2,-1
1519734041962500,1,-1,-1,-1,0,-2,-7,0
1519734041977539,-2,0,-1,-2,-1,-1,-1,2
1519734041977539,-2,-2,-1,-2,-3,1,0,-2
1519734041985562,-1,-3,-4,0,-1,1,-1,-1
1519734041985562,0,-1,-2,-2,-1,-1,0,-3
1519734042000600,1,0,-1,-1,-1,1,-1,3
1519734042000600,-3,-3,0,-1,-1,-2,0,-1
1519734042007619,-1,-1,0,-2,-1,-1,1,0
1519734042007619,-3,-2,-2,-1,-1,-2,-2,-4
1519734042015641,5,-3,-1,-1,0,-1,-1,2
1519734042015641,-3,0,-1,0,0,1,-3,-3
1519734042022659,-1,0,-1,-2,-1,1,3,-2
1519734042022659,0,-1,-1,0,1,-1,1,4
1519734042037699,-2,-2,-3,-2,-2,-3,1,-7
1519734042037699,-1,-1,-1,0,0,-1,-2,-1
1519734042045721,0,1,-1,0,-3,0,0,1
1519734042045721,-4,-1,0,1,-2,-1,1,1
1519734042060760,-4,-1,-2,1,0,-2,0,0
1519734042060760,0,-1,-1,-1,-2,-1,-2,-4
1519734042067779,-2,-3,-2,-1,0,-2,-2,1
1519734042067779,1,-1,0,-1,-2,-1,0,0
1519734042075801,-1,1,1,0,0,-2,-1,-3
1519734042075801,0,0,1,-1,0,-2,-1,-1
1519734042082819,0,-1,-2,-1,0,-1,5,9
1519734042082819,2,0,-2,-2,-1,-1,-3,-8
1519734042097860,-7,-3,-1,-1,-1,-2,-1,0
1519734042097860,6,2,-2,0,-1,-1,-2,-1
1519734042105880,-1,0,0,1,-3,-1,1,-3
1519734042105880,0,0,-2,-2,-2,-1,1,2
1519734042120920,-4,1,-1,-1,0,-1,0,-1
1519734042120920,-2,-1,-1,1,1,0,1,1
1519734042127939,0,0,0,-3,-2,-1,-5,0
1519734042127939,-1,-1,1,0,-1,-1,1,-2
1519734042135973,1,-1,1,-1,-2,0,-3,-1
1519734042135973,-1,-1,0,-3,-4,-3,-3,1
1519734042142979,0,0,-2,0,-1,2,-1,-1
1519734042142979,-2,-1,0,0,-2,1,-1,2
1519734042158019,0,-1,0,-2,-2,-1,-6,-10
1519734042158019,-1,-2,-1,-1,0,1,3,1
1519734042165051,-2,-1,0,-1,1,-2,-3,-6
1519734042165051,0,0,-1,-1,0,-3,0,0
1519734042180078,-1,-1,-1,1,-1,0,2,4
1519734042180078,-2,-3,-2,-2,0,-1,1,1
1519734042188100,1,0,-1,-1,0,-3,-2,-3
1519734042188100,-2,-2,-1,-1,-2,-1,0,-2
1519734042195118,1,-1,2,0,0,-4,4,-2
1519734042195118,-1,-2,-1,0,0,-1,-7,0
1519734042210158,-2,0,-1,-1,-1,-2,-1,-1
1519734042210158,0,0,1,-1,-2,-1,-2,-4
1519734042218180,-3,-1,0,-1,-2,0,0,1
1519734042218180,-2,-1,-2,0,-1,-3,1,-2
1519734042233219,0,-2,0,0,2,-1,-3,-2
1519734042233219,-1,-2,-1,0,-1,0,-2,-2
1519734042240238,0,0,-2,-2,-1,-2,0,0
1519734042240238,0,-1,-1,-1,-1,-2,1,0
1519734042255278,2,-1,-1,-3,-1,-1,-13,-15
1519734042255278,-8,-2,-1,0,-1,3,4,0
1519734042270318,10,1,0,-1,-2,-3,4,3
1519734042270318,-18,-3,-1,0,-1,1,-2,-1
1519734042278340,4,-2,-2,-1,-1,1,-7,4
1519734042278340,-4,-2,-1,-1,0,-2,-3,-4
1519734042293379,-2,-1,-1,0,-2,1,3,3
1519734042293379,6,0,-1,-1,0,1,-7,8
1519734042300398,-7,-2,0,0,-1,-3,5,-22
1519734042300398,3,-2,0,0,-1,1,3,8
1519734042315437,-4,-1,-2,-1,-2,-2,0,10
1519734042315437,4,0,0,-1,-1,5,7,10
1519734042330478,-2,-1,-2,0,-1,0,7,-2
1519734042330478,6,1,0,-2,-1,-5,-2,3
1519734042337496,-14,-2,2,1,1,-5,-2,16
1519734042337496,6,-1,1,-2,0,11,-1,-17
1519734042352536,-4,-2,-2,-3,-2,-1,-10,-3
1519734042352536,5,1,-1,0,1,1,13,7
1519734042360557,-13,-1,-2,-2,-3,-4,-25,-22
1519734042360557,12,0,-2,-1,-2,-5,4,41
1519734042375598,-5,1,2,1,0,1,-4,-26
1519734042375598,-2,-1,-2,-1,0,2,11,0
1519734042382618,9,-2,-2,0,-1,-1,10,3
1519734042382618,4,-1,2,-1,-2,-5,-6,-3
1519734042397656,-3,-5,2,-1,-3,2,1,-15
1519734042397656,-1,-1,-13,-8,-2,-5,-3,-36
1519734042412696,6,1,0,-4,0,1,-3,-7
1519734042412696,-2,3,25,9,0,0,-10,10
1519734042420718,8,-1,-5,2,-1,0,2,29
1519734042420718,8,1,1,2,-1,-4,1,-58
1519734042435758,-43,-9,-8,0,-1,-1,-1,-16
1519734042435758,22,-3,-22,-12,-1,-5,0,-24
1519734042442777,-26,-3,5,-10,-4,5,-2,33
1519734042442777,-8,5,8,7,1,-9,-8,-24
1519734042457817,-2,-10,-13,-10,-5,-9,1,24
1519734042457817,-8,9,-4,-13,-3,8,4,-9
1519734042472857,62,-4,-16,-1,-3,-1,5,97
1519734042472857,-72,-9,33,1,3,0,-1,-67
1519734042480878,16,5,-10,17,3,1,1,84
1519734042480878,6,-5,3,0,-4,-2,-13,-57
1519734042495918,-25,4,4,2,1,3,-10,-29
1519734042495918,30,-3,-25,-18,-5,-10,9,44
1519734042502936,-2,5,23,-1,-1,3,14,-20
1519734042502936,-9,-20,-17,-2,-3,-11,-27,17
1519734042517976,6,-2,-5,-5,0,-2,-19,-91
1519734042517976,-45,2,12,8,4,3,29,0
1519734042533017,33,1,9,-5,-2,-7,-1,-1
1519734042533017,43,-3,-13,1,-1,0,-15,25
1519734042540035,-16,7,7,6,1,4,28,-43
1519734042540035,-5,-13,-3,-6,-6,-9,-25,23
1519734042555075,-9,-2,2,2,-2,-6,-4,-85
1519734042555075,21,10,-10,-1,1,4,1,67
1519734042570115,2,-7,-9,-7,1,1,-2,-59
1519734042570115,58,4,6,-4,0,3,12,-6
1519734042585155,-10,-3,-6,8,-3,-1,2,14
1519734042585155,-1,-3,-18,-16,-4,0,-2,-24
1519734042600207,18,-15,-16,-13,-7,-11,-11,52
1519734042600207,-26,12,21,6,4,3,-6,6
1519734042609220,1,5,9,2,1,0,-1,9
1519734042609220,13,-2,2,14,3,-2,1,44
1519734042623257,-32,-17,18,-15,-7,-7,7,52
1519734042623257,-4,10,9,0,2,0,-6,65
1519734042638296,61,6,-13,-2,3,-1,-8,123
1519734042638296,-11,-5,-3,-12,-15,-10,7,-56
1519734042653337,-36,-5,3,-3,4,3,2,-40
1519734042653337,42,-2,-5,-8,-5,-1,7,53
1519734042660355,-7,1,4,2,2,0,-3,-85
1519734042660355,-25,0,-3,4,-1,-1,2,41
1519734042675405,53,-1,-2,-3,-4,0,-3,72
1519734042675405,21,11,11,8,6,6,5,14
1519734042683417,3,-1,-11,-6,-2,0,-6,-12
1519734042683417,-4,1,-1,0,2,3,-5,30
1519734042697454,-2,0,-22,1,0,1,0,-20
1519734042697454,7,5,30,13,10,8,3,-4
1519734042712508,16,8,3,2,2,1,-5,0
1519734042712508,-4,-8,-8,0,-6,-9,5,-19
1519734042720516,-1,-1,-2,5,3,0,-6,-7
1519734042720516,-10,-3,-18,-14,-9,1,2,-2
1519734042735556,-9,-4,-1,-4,1,-1,-3,-6
1519734042735556,-7,-4,1,-2,-7,-5,-2,2
1519734042742575,5,-1,1,1,2,1,2,-6
1519734042742575,11,-3,-3,1,-1,0,1,1
1519734042757614,-14,-3,-3,-8,-7,-2,-3,-2
1519734042757614,-3,-1,-1,-1,0,-2,-1,-5
1519734042780676,-13,2,3,4,-1,-2,6,1
1519734042780676,-1,-2,-6,2,2,4,0,-3
1519734042787694,7,3,9,-2,-2,3,1,-1
1519734042787694,-2,1,-1,-1,-4,-7,-1,9
1519734042802734,-8,-6,-16,-11,-7,-2,-2,-12
1519734042802734,0,-1,6,2,-1,-1,0,-1
1519734042810756,0,2,-1,1,-4,-4,-4,5
1519734042810756,-3,-2,-2,5,3,2,1,3
1519734042825795,-1,-3,-1,-6,5,-1,0,4
1519734042825795,-3,-1,1,19,3,-1,1,-4
1519734042840836,4,1,2,-3,-4,0,2,-1
1519734042840836,-5,-4,-7,-10,2,0,-2,-5
1519734042855875,-6,-4,-4,-8,-5,-1,3,2
1519734042855875,0,2,4,5,-8,-1,-1,3
1519734042862899,2,2,-1,-8,-4,-3,-10,-2
1519734042862899,-1,-2,-4,-8,1,6,-1,-4
1519734042877934,-3,-2,-5,-8,-15,-7,-4,-9
1519734042877934,4,3,7,9,3,1,3,8
1519734042892974,2,-1,1,6,12,2,4,-6
1519734042892974,-4,-2,-6,-9,-5,-1,0,-9
1519734042900995,3,-1,0,7,5,0,3,14
1519734042900995,-5,-1,-1,-15,-11,-6,-12,0
1519734042915032,-2,-3,-3,-7,0,0,1,-10
1519734042915032,1,1,4,17,4,-2,-2,8
1519734042923054,-6,-4,-2,-14,-6,2,7,-2
1519734042923054,-3,-1,-2,-10,-3,0,-3,-9
1519734042938094,-1,0,-1,3,1,-2,-6,-17
1519734042938094,1,0,-2,1,3,0,-3,14
1519734042953134,-3,-3,3,-2,-11,-4,0,-5
1519734042953134,-4,-4,-6,-11,5,-4,-3,-1
1519734042960153,-2,-1,-2,13,1,5,-3,-4
1519734042960153,-1,-2,-1,8,5,-4,1,2
1519734042975193,0,-1,-2,-17,-1,5,-3,4
1519734042975193,5,4,2,4,1,-1,5,-9
1519734042983214,-2,-2,-2,-2,-1,-2,-6,8
1519734042983214,-3,0,-3,-6,-2,2,-1,-4
1519734042998254,3,-1,-3,-10,-6,0,-2,2
1519734042998254,-5,-7,-7,-10,4,0,2,-4
1519734043013294,-7,2,2,-7,-11,-4,-4,-12
1519734043013294,0,-2,0,9,-5,-6,1,4
